Source,Target,Signal Flow
TNFSF10,SMPD1,0.10501181740088064
BIRC3,SMPD3,0.1829339500502331
CRADD,SMPD3,0.228817201266412
MADD,SMPD3,0.27280968444752113
TNFRSF1A,SMPD3,0.3429604555662019
EGR1,SNAI2,0.02790335788108513
JUN,SNAI2,0.05698554657504027
KITLG,SNAI2,0.1437915954226756
LEF1,SNAI2,0.10481554776046768
MECOM,SNAI2,0.19303005462892867
PER2,SNAI2,-0.19062709939907257
PPARG,SNAI2,0.04387796304117626
TCF7,SNAI2,0.1923989045264637
TCF7L2,SNAI2,0.11811959764503051
GLI2,SOCS1,0.5243228371111321
GATA2,SOCS2,0.10252080076132987
STAT4,SOCS2,0.491372091439499
CSF3,SOCS3,0.12872187269097937
EPOR,SOCS3,0.1212051414003335
IFNAR2,SOCS3,0.19486927934504147
IFNGR2,SOCS3,0.27072408616073584
IL6,SOCS3,0.14410026815237884
IL6R,SOCS3,0.1839196224147471
JAK1,SOCS3,0.22589401801130035
PTPN6,SOCS3,-0.19382935631596265
SOCS2,SOCS3,0.21156152387201868
STAT4,SOCS3,0.21974827974099248
EGR1,SOD1,0.08371007364325539
DKK1,SOST,0.2546161282783785
MEF2C,SOST,0.10675269406784457
SFRP1,SOST,0.16882548909231573
LEF1,SOX13,0.31444664328140304
FOXA2,SOX14,0.1877434632634884
LEF1,SOX4,0.31444664328140304
JUN,SOX7,0.17095663972512082
NFATC1,SP1,-0.26993218015159753
EGR1,SP140,0.0483300335518169
POU2F2,SP140,0.15261866323034137
ZEB1,SP140,0.13072515172782678
ABL1,SPAG9,0.30699027692817515
CDON,SPAG9,0.25194035444597973
SATB1,SPARC,0.2200968326213348
AR,SPDEF,0.07379144864026742
BTG2,SPHK1,0.19393725947371762
GATA2,SPI1,-0.08370788329559846
JUN,SPI1,0.09870186196505239
SATB1,SPI1,0.1270729655617117
SPDEF,SPINK4,0.2344250813352135
EGR1,SPINT1,0.08371007364325539
EHF,SPRR1B,0.4760130939166075
JUN,SPRR1B,0.09870186196505239
ZEB1,SPRR1B,0.13072515172782678
CBL,SPRY1,0.11758140151407276
ERBB4,SPRY1,0.36648634646977335
EREG,SPRY1,0.12002031231439009
SH3KBP1,SPRY1,0.3542870433466171
TGFA,SPRY1,0.4832818220217362
ANK1,SPTB,0.0890038188224627
ANK3,SPTB,0.12501404321710619
CD59,SPTB,0.3976221967805652
FOLR1,SPTB,0.2294613980278483
L1CAM,SPTB,0.65490202533666
NRCAM,SPTB,0.23894256244754664
SCN5A,SPTB,0.360611466654028
ANK1,SPTBN5,0.0890038188224627
ANK3,SPTBN5,0.12501404321710619
CD59,SPTBN5,0.3976221967805652
FOLR1,SPTBN5,0.2294613980278483
L1CAM,SPTBN5,0.65490202533666
NRCAM,SPTBN5,0.23894256244754664
SCN5A,SPTBN5,0.360611466654028
GABARAPL1,SQSTM1,0.3122298428021356
IL1B,SQSTM1,-0.44467258282045613
KLF2,SQSTM1,0.07609480467958929
NGF,SQSTM1,-0.12739585222348543
NGFR,SQSTM1,0.31641737484839594
RIPK2,SQSTM1,0.25362255556868274
SPDEF,SQSTM1,0.0886043523270092
NR3C1,SRF,-0.297063585570124
FMNL1,SRGAP2,0.611927952922904
ROBO1,SRGAP2,0.5444146800486073
FOXP2,SRPX,0.21564936256538295
MYC,SRSF1,0.2172116031500447
PPP3CC,SSH3,0.9067957455443589
EDN1,SSTR1,0.25213550169458665
EDN2,SSTR1,0.09563060218515289
GPSM3,SSTR1,-0.08823648753684368
EDN1,SSTR2,0.25213550169458665
EDN2,SSTR2,0.09563060218515289
GPSM3,SSTR2,-0.08823648753684368
MYC,ST3GAL1,0.2172116031500447
MYC,ST3GAL3,0.2172116031500447
MYC,ST3GAL4,0.2172116031500447
CBL,STAM,0.08764000222505444
DNAJC6,STAM,0.12374256466673932
EREG,STAM,0.08945785900524378
HIP1,STAM,0.148354447499738
HIP1R,STAM,0.1623708429758632
ITSN1,STAM,0.20179277395889322
PTPN3,STAM,0.13485921792466954
SH3KBP1,STAM,0.2640699708234835
SPRY1,STAM,0.4484306872320033
TCF7L2,STARD7,0.35435879293509154
NR3C1,STAT1,-0.297063585570124
ERBB4,STAT4,0.24708504438457732
GATA3,STAT4,-0.058906035475584345
HLA-DRA,STAT4,0.20845252918438142
HLA-DRB1,STAT4,0.1991161446067444
IFNLR1,STAT4,0.19417135295570181
JAK1,STAT4,0.21538149530814488
JUN,STAT4,0.0515453663080175
NFATC1,STAT4,0.0813876145823153
PLCG1,STAT4,0.3551160079159201
RIPK2,STAT4,0.20232080845041553
SHC3,STAT4,0.5683982267789295
BNIP3L,STEAP3,0.3598733551070597
EGR1,STIM1,0.08371007364325539
JUN,STMN1,0.12088459923849844
MAPK13,STMN1,0.4485712007179968
TFAP2C,SULT1E1,0.33721423524918404
GATA6,SULT2A1,0.143052706055502
MYC,SURF1,0.2172116031500447
MYC,SURF2,0.2172116031500447
EGR1,SYN1,0.08371007364325539
ADRB2,SYNJ1,0.08497224646235492
CBL,SYNJ1,0.05879070075703638
DAB2,SYNJ1,0.08835373995054503
DNAJC6,SYNJ1,0.08300903589149781
DNM1,SYNJ1,-0.08123993333177815
EPHB2,SYNJ1,0.11603858889751271
EREG,SYNJ1,0.060010156157195044
HIP1,SYNJ1,0.09951918881215137
HIP1R,SYNJ1,0.10892167273739232
IGF2R,SYNJ1,0.16312219637048508
ITSN1,SYNJ1,0.13536670798210038
KIAA0319,SYNJ1,0.1990937890586266
PIP4K2C,SYNJ1,0.10497096006248526
PLCD4,SYNJ1,0.17990497307584274
PLCE1,SYNJ1,0.19103912785494095
PLCG1,SYNJ1,0.2633610800649498
REPS2,SYNJ1,0.2021617709459185
SCARB2,SYNJ1,0.2727599061862911
SH3KBP1,SYNJ1,0.17714352167330855
STAM,SYNJ1,0.258624927102391
ADRB2,SYNJ2,0.0895686122407422
CBL,SYNJ2,0.06197083987654013
DAB2,SYNJ2,0.09313301934597834
DNAJC6,SYNJ2,0.08749920659726626
EREG,SYNJ2,0.06325625873303795
HIP1,SYNJ2,0.1049024358462484
HIP1R,SYNJ2,0.11481352413520898
IGF2R,SYNJ2,0.1719458924866615
ITSN1,SYNJ2,0.14268903886077758
KIAA0319,SYNJ2,0.20986328047279024
PIP4K2C,SYNJ2,0.11064910732400811
PLCD4,SYNJ2,0.1896364924369771
PLCE1,SYNJ2,0.2013729220779102
PLCG1,SYNJ2,0.2776069533490689
REPS2,SYNJ2,0.21309721733411835
SCARB2,SYNJ2,0.2875141859741771
SH3KBP1,SYNJ2,0.18672566707701896
STAM,SYNJ2,0.2726146097795223
NRXN3,SYT12,0.39330342954837777
DNAJC6,SYT2,0.13124880989589938
HIP1,SYT2,0.15735365376937258
HIP1R,SYT2,0.17222028620281343
ITSN1,SYT2,0.21403355829116633
NRXN3,SYT2,0.13905376104879172
RIMS1,SYT2,0.7924355625954552
SYNJ1,SYT2,0.787764438788848
SYNJ2,SYT2,0.8298121253099467
GNA15,TAC3,0.6591736982580049
CREB3L1,TAF4B,0.7806112388841169
HLA-A,TAP1,0.27950781987008677
HLA-B,TAP1,0.4101589547701743
HLA-F,TAP1,0.42285004414241195
HLA-G,TAP1,0.6038219979422225
GPSM3,TAS2R1,-0.15283007949523128
AR,TCF4,0.05217843372711192
EGR1,TCF4,0.059191960726771166
AXIN2,TCF7,0.32359908614289273
FOXA2,TCF7,0.0938717316317442
JUP,TCF7,0.48885674264490653
TCF7L2,TCF7,0.17717939646754577
AR,TCF7L2,0.030125232758241124
AXIN2,TCF7L2,0.26421754742700865
JUP,TCF7L2,0.3991498589330315
LEF1,TCF7L2,0.12837230456173299
SOX13,TCF7L2,0.4599431872154973
SOX4,TCF7L2,0.22057551470439463
PRSS3,TCN1,0.3486257102647014
GATA3,TEK,0.19536921755987766
ETV4,TERT,0.1352188998825098
FLI1,TERT,0.05963869182391844
JUN,TERT,-0.07645413352606222
MYC,TERT,0.09713998202904148
SMAD3,TERT,-0.17128085571318116
POU2F2,TET2,0.26434327889819526
CITED2,TFAP2C,0.2708048171760637
MYC,TFAP2C,0.15359179753979782
MYC,TFAP4,0.2172116031500447
EGR1,TFPI2,0.059191960726771166
JUN,TFPI2,0.12088459923849844
MYC,TFRC,0.2172116031500447
PPARG,TG,-0.1316338891235288
AR,TGFA,0.019052870111751708
CBL,TGFA,0.06788565381584337
DNAJC6,TGFA,0.09585057843425515
HIP1,TGFA,0.11491486090045756
HIP1R,TGFA,0.12577191415103556
IL1RAP,TGFA,0.13377439121693524
ITSN1,TGFA,0.15630801058555824
LRIG1,TGFA,-0.09095827665343502
PLCG1,TGFA,0.30410318093913863
PTPN3,TGFA,0.10446150102096037
REPS2,TGFA,0.233436305750955
SH3KBP1,TGFA,0.20454771984656597
STAM,TGFA,0.2986343425634256
SYNJ1,TGFA,0.575301804166733
SYNJ2,TGFA,0.6060090926980819
SMAD3,TGFB1,-0.27081881181815814
SMAD7,TGFB1,0.29725230284071363
ATF1,TGFB2,0.12516139393682565
INHBA,TGFB2,-0.060936277716409644
INHBB,TGFB2,-0.04237123243539941
LTBP3,TGFB2,0.21744524380882818
LUM,TGFB2,-0.9398151192160019
MRC2,TGFB2,0.2375292006345514
INHBA,TGFB3,-0.060936277716409644
INHBB,TGFB3,-0.04237123243539941
ITGB3,TGFB3,0.3966719461271465
ITGB8,TGFB3,0.9727392427279382
LTBP3,TGFB3,0.21744524380882818
MRC2,TGFB3,0.2375292006345514
SMAD7,TGFBR1,-0.42037823812397174
FLI1,TGFBR2,0.13335616900744254
OCLN,TGFBR3,0.3667736478635994
PARD6A,TGFBR3,0.7599969846262155
ADRA1B,TGM2,0.29643323806755756
AR,TH,0.07379144864026742
KLF2,THBD,0.20132792924622733
PDGFA,THBS2,0.4911430638796074
PDGFB,THBS2,0.42880937389781676
NUP210,THOC6,1.1613777744494596
RARB,THRB,0.3385399541931225
NR4A1,TIMP2,0.21265046903082627
AR,TJP1,0.07379144864026742
CLDN1,TJP3,0.2714427885455718
CLDN4,TJP3,0.5879815910930538
POU2F2,TK1,0.26434327889819526
CAMK2D,TLE1,0.19598083794428625
LEF1,TLE1,0.15722332164070152
TCF4,TLE1,0.06307827680654307
TCF7L2,TLE1,0.17717939646754577
GATA3,TLE3,0.11279647034956194
LEF1,TLE3,0.1815458541442923
TCF7L2,TLE3,0.204589144490786
LEF1,TLE4,0.22234735378562742
TCF7L2,TLE4,0.25056950545748286
CD14,TLR1,0.16870086413581697
SIGIRR,TLR1,-0.16165617581771724
BIRC3,TLR4,0.1382850680524653
CD14,TLR4,0.09017440492127525
CD180,TLR4,-0.09539260543857261
GATA2,TLR4,0.054799673066658484
JUN,TLR4,0.06461553624113361
SARM1,TLR4,0.3159661199041691
SIGIRR,TLR4,-0.08640886062371267
CD14,TLR6,0.10669579478155901
MEF2C,TLR6,0.08269028125750746
POU2F2,TLR6,0.11821790820231005
SIGIRR,TLR6,-0.1022403426833238
TLR4,TLR6,0.4300591375280193
EGR1,TMPO,0.08371007364325539
AR,TMPRSS2,0.07379144864026742
JUN,TNC,0.12088459923849844
SMAD3,TNC,0.27081881181815814
EGR1,TNF,0.041855036821627695
HMGB2,TNF,0.32581875788867704
JUN,TNF,0.08547831986256041
NR4A1,TNF,-0.10632523451541313
BIRC3,TNFAIP3,0.2112339306108473
JUN,TNFAIP3,0.09870186196505239
TNFRSF1A,TNFAIP3,0.3960166226850868
GLI2,TNFRSF10B,-0.370752233652251
MYC,TNFRSF10B,0.15359179753979782
PPARG,TNFRSF11B,0.1316338891235288
BIRC3,TNFRSF1A,0.129353836589761
CAV1,TNFRSF1A,0.16147799231426438
CRADD,TNFRSF1A,0.16179819466760698
GATA2,TNFRSF1A,0.051260400380664935
JUN,TNFRSF1A,0.06044229961924922
MADD,TNFRSF1A,0.19290557784620438
NR3C1,TNFRSF1A,0.10502783790011246
SQSTM1,TNFRSF1A,0.5317408710793121
BIRC3,TNFRSF1B,0.2112339306108473
JUN,TNFRSF1B,0.09870186196505239
TNFRSF1A,TNFRSF1B,0.3960166226850868
CFLAR,TNFSF10,-0.265859472316131
EGR1,TNFSF10,-0.0483300335518169
FOXO1,TNFSF10,0.10838365380440072
DACH1,TNFSF11,-0.4245214717894273
TCF7L2,TNIK,0.25056950545748286
TNFRSF1A,TNIK,0.485019327619378
TNFAIP3,TNIP1,0.5713054970152204
MEF2C,TNS4,0.13074481456682793
NR3C1,TNS4,0.2100556758002249
JUN,TOX2,0.17095663972512082
ABL1,TP53,0.1772409190230797
EGR1,TP53,0.03417449445946309
JUN,TP53,-0.06979275591122712
MYC,TP53,0.0886762656549208
NR3C1,TP53,-0.12127570096806863
PPARG,TP53,0.053739310201790326
MYC,TP73,0.2172116031500447
FOXA2,TPO,0.1877434632634884
PRKCG,TRPC3,-0.7080800322400727
PRKG1,TRPC3,0.39960626039261493
AR,TSC1,-0.07379144864026742
AR,TSC2,-0.07379144864026742
MYBL1,TSC22D3,0.47362920654579044
NEDD4L,TSC22D3,0.4027106656263254
SGK1,TSC22D3,0.4511251683541024
PPARG,TSHR,-0.1316338891235288
EGR1,TSTD1,0.08371007364325539
FOXQ1,TWIST1,0.19412547422182275
HMGA1,TWIST1,0.10192202908014023
PER2,TWIST1,-0.33017582145867636
FOXO1,TXNIP,-0.18772599509917787
NR3C1,TXNRD1,0.297063585570124
MYC,UBE2C,0.2172116031500447
SNAI2,UBE2D3,-0.34511810126165837
EGR1,UBE2S,0.08371007364325539
AR,UCN,-0.07379144864026742
NR3C1,UGT1A1,0.297063585570124
PPARG,UGT1A9,0.1316338891235288
JUN,UGT2B15,0.17095663972512082
CASK,UNC13B,0.13770895016163628
RAB3A,UNC13B,0.7944994814803344
SYT2,UNC13B,1.5918644913809248
IFNAR2,USP18,0.616230768725936
ADRB2,USP33,0.38000743858138325
JUN,VCAM1,0.17095663972512082
PBX1,VCP,0.28039066728456197
JUN,VDR,0.09870186196505239
SMAD3,VDR,0.2211226339004354
SNAI2,VDR,-0.199254028665631
AR,VEGFA,0.016500269531782238
CREB3L1,VEGFA,0.17454997941452124
EGR1,VEGFA,0.01871814150678325
FOXQ1,VEGFA,0.07518447287357366
GPC1,VEGFA,0.14995971922540163
HIPK2,VEGFA,-0.07440589757679031
HSPG2,VEGFA,0.09516013170220161
ITGB3,VEGFA,0.21726617282331212
JUN,VEGFA,0.03822706676303111
KDR,VEGFA,0.14674441975393246
MYC,VEGFA,0.04856999101452074
NCK2,VEGFA,0.18160664902315574
PAK2,VEGFA,0.23174685858619487
PGF,VEGFA,0.06924633280673072
PPARG,VEGFA,0.029434232422288056
PTK2B,VEGFA,0.09468494545543588
PTPN6,VEGFA,0.13705805224404072
SMAD3,VEGFA,0.08564042785659058
TCF4,VEGFA,0.02820946296859573
VTN,VEGFA,0.2218039592925647
SIX1,VEGFC,0.47374461304400434
AR,VIM,-0.030125232758241124
ETV4,VIM,0.12343740277780546
HIPK2,VIM,-0.13584596171409014
TCF4,VIM,0.0515031973433551
TRIM16,VIM,-0.18233304754863622
ZEB2,VIM,0.12105653817439824
ATF1,VIPR1,0.30658155064069903
PCSK9,VLDLR,0.4760643583140647
PPARG,VLDLR,0.07599886131994671
SH3KBP1,VLDLR,0.4573826062195045
EFEMP1,VTN,0.41346579078276563
FBLN1,VTN,0.21615905939745905
PLAU,VTN,1.000687885699019
SDC2,VTN,0.4861291932217316
SERPINE1,VTN,0.6570473933655817
FOXF2,WASF2,0.2007422563662152
CYFIP2,WASF3,0.26631578688520247
RAC3,WASF3,0.7136384312746574
AR,WEE1,-0.05217843372711192
KLF2,WEE1,-0.14236034401225278
GLI2,WNT2B,0.5243228371111321
FOXQ1,WNT3A,0.3362351843955993
EGR1,WNT4,-0.08371007364325539
AR,WNT7B,0.033000539063564475
DKK1,WNT7B,-0.1972248048995942
GLI2,WNT7B,0.23448430118720814
PORCN,WNT7B,0.24684318442085698
SFRP1,WNT7B,-0.13077166153397213
DKK1,WNT8B,-0.1972248048995942
GLI2,WNT8B,0.23448430118720814
PORCN,WNT8B,0.24684318442085698
SFRP1,WNT8B,-0.13077166153397213
SOST,WNT8B,-0.13163833330524796
MYC,WRN,0.2172116031500447
GATA2,WT1,0.14498630686202263
AR,XIAP,-0.07379144864026742
HMGA1,XPA,-0.17653413277731547
MYC,XPO1,0.2172116031500447
GATA2,ZEB1,0.07249315343101131
GATA3,ZEB1,0.09768460877993883
JUN,ZEB1,0.08547831986256041
LMO2,ZEB1,-0.1306200612914243
TCF7L2,ZMIZ1,0.35435879293509154
ID1,ZNF148,-1.3472713734390829
BHLHE40,ZNF175,0.3794768415818053
FOXA2,ZNF175,0.0938717316317442
HEY1,ZNF175,0.23295577028823988
TCF7L2,ZNF175,0.17717939646754577
STAT4,ZNF395,0.6949050758853722
TCF7L2,ZNF703,0.35435879293509154
TCF7L2,ZNF827,0.35435879293509154
JUN,ZSCAN31,0.17095663972512082
